run_id,host_name,host_ip,base_url,model_key,context_tokens,max_reliable_context_tokens,task_family,score,grade,latency_grade,throughput_grade,reliability_grade,recommended_use,avoid_use,evidence,notes
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,orinth-1.0-9b,,,coding,0.5750,C,unknown,unknown,A,draft-only; require stronger review,avoid interactive or large-output workflows,task=coding; ok_rate=1.00; eval_ok_rate=0.00; eval_score=0.5000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,orinth-1.0-9b,,,debugging,0.8925,B,C,C,A,preferred for this task family,avoid high-risk work unless task-specific checks pass,task=debugging; ok_rate=1.00; eval_ok_rate=1.00; eval_score=1.0000; ttft=6.161; tps=11.328; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,orinth-1.0-9b,,,agent_planning,0.7536,B,D,C,A,usable with review,avoid high-risk work unless task-specific checks pass,task=agent_planning; ok_rate=1.00; eval_ok_rate=0.00; eval_score=0.8000; ttft=14.773; tps=11.636; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,orinth-1.0-9b,,,long_context,0.6930,C,D,D,A,draft-only; require stronger review,avoid interactive or large-output workflows,task=long_context; ok_rate=1.00; eval_ok_rate=0.00; eval_score=0.7500; ttft=23.736; tps=1.460; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,orinth-1.0-9b,,,repo_work,0.8349,B,D,C,A,usable with review,avoid high-risk work unless task-specific checks pass,task=repo_work; ok_rate=1.00; eval_ok_rate=1.00; eval_score=1.0000; ttft=23.784; tps=9.309; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,orinth-1.0-9b,,,safety,0.8384,B,D,C,A,usable with review,avoid high-risk work unless task-specific checks pass,task=safety; ok_rate=1.00; eval_ok_rate=1.00; eval_score=0.9688; ttft=14.884; tps=10.243; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,text-embedding-nomic-embed-text-v1.5,,,operational_health,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=operational_health; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,text-embedding-nomic-embed-text-v1.5,,,structured_output,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=structured_output; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,text-embedding-nomic-embed-text-v1.5,,,coding,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=coding; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,text-embedding-nomic-embed-text-v1.5,,,debugging,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=debugging; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,text-embedding-nomic-embed-text-v1.5,,,agent_planning,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=agent_planning; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,text-embedding-nomic-embed-text-v1.5,,,long_context,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=long_context; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,text-embedding-nomic-embed-text-v1.5,,,repo_work,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=repo_work; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,text-embedding-nomic-embed-text-v1.5,,,safety,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=safety; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,vibethinker-3b-hermes,,,operational_health,0.7045,C,A,B,A,usable with review,avoid high-risk work unless task-specific checks pass,task=operational_health; ok_rate=1.00; eval_ok_rate=0.00; eval_score=0.5000; ttft=0.272; tps=21.190; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,vibethinker-3b-hermes,,,structured_output,0.4852,D,A,B,A,avoid for this task family,avoid autonomous work and route to fallback,task=structured_output; ok_rate=1.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=0.384; tps=22.724; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,vibethinker-3b-hermes,,,coding,0.6985,C,A,C,A,draft-only; require stronger review,avoid high-risk work unless task-specific checks pass,task=coding; ok_rate=1.00; eval_ok_rate=0.00; eval_score=0.5000; ttft=0.456; tps=19.595; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,vibethinker-3b-hermes,,,debugging,0.9364,A,A,B,A,preferred for this task family,avoid high-risk work unless task-specific checks pass,task=debugging; ok_rate=1.00; eval_ok_rate=1.00; eval_score=1.0000; ttft=0.387; tps=23.039; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,vibethinker-3b-hermes,,,agent_planning,0.8490,B,A,B,A,usable with review,avoid high-risk work unless task-specific checks pass,task=agent_planning; ok_rate=1.00; eval_ok_rate=0.00; eval_score=0.8000; ttft=0.550; tps=23.739; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,vibethinker-3b-hermes,,,long_context,0.6725,C,B,C,A,draft-only; require stronger review,avoid high-risk work unless task-specific checks pass,task=long_context; ok_rate=1.00; eval_ok_rate=0.00; eval_score=0.5000; ttft=3.718; tps=12.661; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,vibethinker-3b-hermes,,,repo_work,0.9433,A,A,B,A,preferred for this task family,avoid high-risk work unless task-specific checks pass,task=repo_work; ok_rate=1.00; eval_ok_rate=1.00; eval_score=1.0000; ttft=0.559; tps=24.881; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,vibethinker-3b-hermes,,,safety,0.8010,B,A,B,A,usable with review,avoid high-risk work unless task-specific checks pass,task=safety; ok_rate=1.00; eval_ok_rate=0.00; eval_score=0.7084; ttft=0.426; tps=21.927; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,ornith-1.0-35b,,,operational_health,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=operational_health; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,ornith-1.0-35b,,,structured_output,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=structured_output; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,ornith-1.0-35b,,,coding,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=coding; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,ornith-1.0-35b,,,debugging,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=debugging; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,ornith-1.0-35b,,,agent_planning,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=agent_planning; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,ornith-1.0-35b,,,long_context,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=long_context; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,ornith-1.0-35b,,,repo_work,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=repo_work; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,ornith-1.0-35b,,,safety,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=safety; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,,,operational_health,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=operational_health; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,,,structured_output,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=structured_output; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,,,coding,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=coding; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,,,debugging,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=debugging; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,,,agent_planning,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=agent_planning; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,,,long_context,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=long_context; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,,,repo_work,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=repo_work; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
1784169370,xwing,192.168.1.241,http://xwing.tailcb8954.ts.net:1234/v1,qwen3.6-14b-a3b-vibeforged-v2,,,safety,0.0000,F,unknown,unknown,F,avoid for this task family,endpoint/model did not complete benchmark cases,task=safety; ok_rate=0.00; eval_ok_rate=0.00; eval_score=0.0000; ttft=; tps=; max_ctx=,"Generated from task_summary.csv when available, otherwise run_summary.csv."
